,0
2142,68.0
2143,68.0
2144,73.0
2145,73.0
2146,73.0
2147,73.0
2148,68.0
2149,68.0
2150,68.0
2151,68.0
2152,66.0
2153,66.0
2154,66.0
2155,66.0
2156,66.0
2157,66.0
2158,66.0
2159,66.0
2160,64.0
2161,66.0
2162,66.0
2163,68.0
2164,68.0
2165,68.0
2166,68.0
2167,68.0
2168,69.0
2169,69.0
2170,69.0
2171,69.0
2172,69.0
2173,69.0
2174,69.0
2175,69.0
2176,68.0
2177,68.0
2178,68.0
2179,68.0
2180,68.0
2181,68.0
2182,68.0
2183,68.0
2184,68.0
2185,68.0
2186,68.0
2187,64.0
2188,64.0
2189,64.0
2190,64.0
2191,64.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,0.0
2202,0.0
2203,0.0
2204,0.0
2205,0.0
2206,0.0
2207,0.0
2208,0.0
2209,0.0
2210,0.0
2211,0.0
2212,0.0
2213,0.0
2214,0.0
2215,0.0
2216,0.0
2217,0.0
2218,0.0
2219,0.0
2220,0.0
2221,0.0
2222,0.0
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.0
2228,0.0
2229,0.0
2230,0.0
2231,0.0
2232,0.0
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.0
2240,0.0
2241,0.0
2242,0.0
2243,0.0
2244,0.0
2245,0.0
2246,0.0
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,0.0
2252,0.0
2253,0.0
2254,0.0
2255,0.0
2256,71.0
2257,69.0
2258,69.0
2259,69.0
2260,68.0
2261,68.0
2262,66.0
2263,68.0
2264,68.0
2265,68.0
2266,71.0
2267,71.0
2268,71.0
2269,71.0
2270,71.0
2271,71.0
2272,71.0
2273,71.0
2274,71.0
2275,71.0
2276,71.0
2277,71.0
2278,71.0
2279,71.0
2280,69.0
2281,69.0
2282,69.0
2283,69.0
2284,69.0
2285,69.0
2286,69.0
2287,69.0
2288,69.0
2289,69.0
2290,68.0
2291,68.0
2292,66.0
2293,66.0
2294,64.0
2295,66.0
2296,66.0
2297,66.0
2298,69.0
2299,68.0
2300,68.0
2301,68.0
2302,68.0
2303,68.0
2304,69.0
2305,69.0
2306,69.0
2307,69.0
2308,69.0
2309,69.0
2310,69.0
2311,69.0
2312,68.0
2313,68.0
2314,66.0
2315,68.0
2316,68.0
2317,68.0
2318,68.0
2319,68.0
2320,0.0
2321,0.0
2322,0.0
2323,0.0
2324,0.0
2325,0.0
2326,0.0
2327,0.0
2328,0.0
2329,0.0
2330,0.0
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.0
2337,0.0
2338,71.0
2339,69.0
2340,69.0
2341,69.0
2342,68.0
2343,68.0
2344,66.0
2345,66.0
2346,65.0
2347,66.0
2348,66.0
2349,66.0
2350,61.0
2351,66.0
2352,66.0
2353,66.0
2354,68.0
2355,68.0
2356,69.0
2357,68.0
2358,68.0
2359,68.0
2360,66.0
2361,66.0
2362,69.0
2363,69.0
2364,68.0
2365,68.0
2366,61.0
2367,68.0
2368,68.0
2369,68.0
2370,69.0
2371,69.0
2372,71.0
2373,69.0
2374,68.0
2375,69.0
2376,69.0
2377,69.0
2378,71.0
2379,71.0
2380,73.0
2381,71.0
2382,71.0
2383,69.0
2384,69.0
2385,71.0
2386,71.0
2387,71.0
2388,73.0
2389,73.0
2390,73.0
2391,73.0
2392,73.0
2393,73.0
2394,73.0
2395,73.0
2396,73.0
2397,73.0
2398,73.0
2399,71.0
2400,71.0
2401,71.0
2402,73.0
2403,71.0
2404,74.0
2405,74.0
2406,74.0
2407,74.0
2408,74.0
2409,74.0
2410,74.0
2411,74.0
2412,74.0
2413,74.0
2414,73.0
2415,71.0
2416,71.0
2417,69.0
2418,69.0
2419,69.0
2420,68.0
2421,68.0
2422,66.0
2423,68.0
2424,68.0
2425,68.0
2426,71.0
2427,69.0
2428,69.0
2429,69.0
2430,68.0
2431,68.0
2432,66.0
2433,66.0
2434,64.0
2435,64.0
2436,64.0
2437,61.0
2438,61.0
2439,61.0
2440,61.0
2441,66.0
2442,66.0
2443,66.0
2444,64.0
2445,64.0
2446,64.0
2447,64.0
2448,64.0
2449,61.0
2450,61.0
2451,61.0
2452,61.0
2453,61.0
2454,61.0
2455,0.0
2456,66.0
2457,0.0
2458,0.0
2459,0.0
2460,0.0
2461,0.0
2462,57.0
2463,61.0
2464,61.0
2465,61.0
2466,61.0
2467,61.0
2468,61.0
2469,61.0
2470,61.0
2471,61.0
2472,61.0
2473,66.0
2474,66.0
2475,61.0
2476,61.0
2477,61.0
2478,61.0
2479,61.0
2480,68.0
2481,68.0
2482,68.0
2483,68.0
2484,68.0
2485,68.0
2486,68.0
2487,68.0
2488,66.0
2489,66.0
2490,66.0
2491,66.0
2492,66.0
2493,66.0
2494,66.0
2495,66.0
2496,64.0
2497,66.0
2498,66.0
2499,68.0
2500,68.0
2501,68.0
2502,68.0
2503,68.0
2504,68.0
2505,67.0
2506,67.0
2507,67.0
2508,68.0
2509,68.0
2510,68.0
2511,68.0
2512,0.0
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,0.0
2518,0.0
2519,0.0
2520,0.0
2521,0.0
2522,0.0
2523,0.0
2524,0.0
2525,0.0
2526,0.0
2527,0.0
2528,0.0
2529,0.0
2530,0.0
2531,0.0
2532,0.0
2533,0.0
2534,0.0
2535,0.0
2536,0.0
2537,0.0
2538,0.0
2539,0.0
2540,0.0
2541,0.0
2542,0.0
2543,0.0
2544,0.0
2545,0.0
2546,0.0
2547,0.0
2548,0.0
2549,0.0
2550,0.0
2551,0.0
2552,0.0
2553,0.0
2554,0.0
2555,0.0
2556,0.0
2557,0.0
2558,0.0
2559,0.0
2560,0.0
2561,0.0
2562,0.0
2563,0.0
2564,0.0
2565,0.0
2566,0.0
2567,0.0
2568,0.0
2569,0.0
2570,0.0
2571,0.0
2572,0.0
2573,0.0
2574,0.0
2575,0.0
2576,0.0
2577,0.0
2578,0.0
2579,0.0
2580,0.0
2581,0.0
2582,0.0
2583,0.0
2584,0.0
2585,0.0
2586,0.0
2587,0.0
2588,0.0
2589,0.0
2590,0.0
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.0
2597,0.0
2598,0.0
2599,0.0
2600,0.0
2601,0.0
2602,0.0
2603,0.0
2604,0.0
2605,0.0
2606,0.0
2607,0.0
2608,0.0
2609,0.0
2610,0.0
2611,0.0
2612,0.0
2613,0.0
2614,0.0
2615,0.0
2616,0.0
2617,0.0
2618,0.0
2619,0.0
2620,0.0
2621,0.0
2622,0.0
2623,0.0
2624,0.0
2625,0.0
2626,0.0
2627,0.0
2628,0.0
2629,0.0
2630,0.0
2631,0.0
2632,0.0
2633,0.0
2634,0.0
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.0
2644,0.0
2645,0.0
2646,0.0
2647,0.0
2648,0.0
2649,0.0
2650,0.0
2651,0.0
2652,0.0
2653,0.0
2654,0.0
2655,0.0
2656,0.0
2657,0.0
2658,0.0
2659,0.0
2660,0.0
2661,0.0
2662,0.0
2663,0.0
2664,0.0
2665,0.0
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,0.0
2671,0.0
2672,0.0
2673,0.0
2674,0.0
2675,0.0
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.0
2681,0.0
2682,0.0
2683,0.0
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,57.0
2695,57.0
2696,57.0
2697,57.0
2698,57.0
2699,64.0
2700,64.0
2701,64.0
2702,64.0
2703,64.0
2704,64.0
2705,64.0
2706,64.0
2707,64.0
2708,64.0
2709,64.0
2710,64.0
2711,64.0
2712,62.0
2713,62.0
2714,62.0
2715,62.0
2716,61.0
2717,61.0
2718,61.0
2719,61.0
2720,61.0
2721,61.0
2722,61.0
2723,61.0
2724,61.0
2725,61.0
2726,61.0
2727,61.0
2728,61.0
2729,61.0
2730,61.0
2731,61.0
2732,62.0
2733,62.0
2734,62.0
2735,62.0
2736,62.0
2737,62.0
2738,62.0
2739,62.0
2740,62.0
2741,62.0
2742,62.0
2743,62.0
2744,62.0
2745,62.0
2746,62.0
2747,62.0
2748,64.0
2749,64.0
2750,64.0
2751,64.0
2752,64.0
2753,64.0
2754,64.0
2755,64.0
2756,64.0
2757,64.0
2758,64.0
2759,64.0
2760,64.0
2761,64.0
2762,64.0
2763,64.0
2764,64.0
2765,57.0
2766,57.0
2767,57.0
2768,57.0
2769,57.0
2770,57.0
2771,57.0
2772,57.0
2773,57.0
2774,57.0
2775,59.0
2776,59.0
2777,61.0
2778,61.0
2779,61.0
2780,62.0
2781,62.0
2782,62.0
2783,62.0
2784,62.0
2785,62.0
2786,62.0
2787,62.0
2788,62.0
2789,62.0
2790,62.0
2791,64.0
2792,64.0
2793,64.0
2794,66.0
2795,66.0
2796,67.0
2797,67.0
2798,67.0
2799,67.0
2800,67.0
2801,67.0
2802,67.0
2803,67.0
2804,67.0
2805,67.0
2806,67.0
2807,67.0
2808,67.0
2809,67.0
2810,67.0
2811,67.0
2812,67.0
2813,67.0
2814,67.0
2815,67.0
2816,61.0
2817,61.0
2818,61.0
2819,61.0
2820,66.0
2821,66.0
2822,66.0
2823,66.0
2824,66.0
2825,66.0
2826,66.0
2827,66.0
2828,66.0
2829,66.0
2830,66.0
2831,66.0
2832,66.0
2833,66.0
2834,66.0
2835,66.0
2836,65.0
2837,65.0
2838,65.0
2839,65.0
2840,65.0
2841,65.0
2842,65.0
2843,65.0
2844,66.0
2845,66.0
2846,66.0
2847,66.0
2848,66.0
2849,66.0
2850,66.0
2851,66.0
2852,64.0
2853,64.0
2854,64.0
2855,64.0
2856,64.0
2857,64.0
2858,64.0
2859,64.0
2860,64.0
2861,64.0
2862,64.0
2863,64.0
2864,62.0
2865,62.0
2866,61.0
2867,62.0
2868,62.0
2869,62.0
2870,62.0
2871,62.0
2872,67.0
2873,67.0
2874,67.0
2875,67.0
2876,66.0
2877,66.0
2878,66.0
2879,66.0
2880,68.0
2881,68.0
2882,68.0
2883,71.0
2884,71.0
2885,71.0
2886,71.0
2887,71.0
2888,71.0
2889,71.0
2890,71.0
2891,71.0
2892,71.0
2893,71.0
2894,71.0
2895,71.0
2896,69.0
2897,69.0
2898,69.0
2899,69.0
2900,69.0
2901,69.0
2902,69.0
2903,66.0
2904,66.0
2905,66.0
2906,64.0
2907,64.0
2908,64.0
2909,61.0
2910,61.0
2911,61.0
2912,61.0
2913,61.0
2914,59.0
2915,66.0
2916,66.0
2917,66.0
2918,66.0
2919,66.0
2920,66.0
2921,66.0
2922,66.0
2923,66.0
2924,66.0
2925,71.0
2926,71.0
2927,71.0
2928,71.0
2929,71.0
2930,71.0
2931,71.0
2932,71.0
2933,71.0
2934,71.0
2935,71.0
2936,69.0
2937,69.0
2938,69.0
2939,69.0
2940,69.0
2941,67.0
2942,67.0
2943,67.0
2944,67.0
2945,67.0
2946,67.0
2947,67.0
2948,67.0
2949,67.0
2950,67.0
2951,67.0
2952,67.0
2953,67.0
2954,67.0
2955,67.0
2956,69.0
2957,69.0
2958,69.0
2959,69.0
2960,69.0
2961,69.0
2962,69.0
2963,69.0
2964,69.0
2965,69.0
2966,69.0
2967,69.0
2968,69.0
2969,69.0
2970,69.0
2971,69.0
2972,69.0
2973,71.0
2974,71.0
2975,71.0
2976,71.0
2977,71.0
2978,71.0
2979,71.0
2980,71.0
2981,71.0
2982,71.0
2983,71.0
2984,71.0
2985,71.0
2986,71.0
2987,71.0
2988,64.0
2989,64.0
2990,64.0
2991,64.0
2992,64.0
2993,64.0
2994,64.0
2995,64.0
2996,64.0
2997,64.0
2998,64.0
2999,64.0
3000,64.0
3001,64.0
3002,64.0
3003,64.0
3004,64.0
3005,64.0
3006,64.0
3007,64.0
3008,59.0
3009,61.0
3010,61.0
3011,61.0
3012,62.0
3013,64.0
3014,64.0
3015,62.0
3016,62.0
3017,62.0
3018,62.0
3019,62.0
3020,67.0
3021,67.0
3022,67.0
3023,67.0
3024,67.0
3025,67.0
3026,67.0
3027,67.0
3028,67.0
3029,67.0
3030,67.0
3031,67.0
3032,67.0
3033,67.0
3034,67.0
3035,67.0
3036,67.0
3037,67.0
3038,67.0
3039,67.0
3040,66.0
3041,66.0
3042,64.0
3043,64.0
3044,62.0
3045,62.0
3046,61.0
3047,62.0
3048,62.0
3049,66.0
3050,66.0
3051,62.0
3052,59.0
3053,59.0
3054,59.0
3055,59.0
3056,59.0
3057,61.0
3058,61.0
3059,61.0
3060,61.0
3061,61.0
3062,61.0
3063,58.0
3064,58.0
3065,59.0
3066,59.0
3067,59.0
3068,59.0
3069,59.0
3070,59.0
3071,59.0
3072,59.0
3073,59.0
3074,59.0
3075,59.0
3076,0.0
3077,0.0
3078,0.0
3079,0.0
3080,0.0
3081,0.0
3082,0.0
3083,0.0
3084,0.0
3085,0.0
3086,0.0
3087,0.0
3088,0.0
3089,0.0
3090,0.0
3091,0.0
3092,0.0
3093,0.0
3094,0.0
3095,0.0
3096,0.0
3097,0.0
3098,0.0
3099,0.0
3100,0.0
3101,0.0
3102,0.0
3103,0.0
3104,0.0
3105,0.0
3106,0.0
3107,0.0
3108,0.0
3109,0.0
3110,0.0
3111,0.0
3112,0.0
3113,0.0
3114,0.0
3115,0.0
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.0
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,0.0
3127,0.0
3128,0.0
3129,0.0
3130,0.0
3131,0.0
3132,0.0
3133,0.0
3134,0.0
3135,0.0
3136,0.0
3137,0.0
3138,0.0
3139,0.0
3140,0.0
3141,0.0
3142,0.0
3143,0.0
3144,0.0
3145,0.0
3146,0.0
3147,0.0
3148,0.0
3149,0.0
3150,0.0
3151,0.0
3152,0.0
3153,0.0
3154,0.0
3155,0.0
3156,0.0
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.0
3163,0.0
3164,0.0
3165,0.0
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,0.0
3175,0.0
3176,0.0
3177,0.0
3178,0.0
3179,0.0
3180,0.0
3181,0.0
3182,0.0
3183,0.0
3184,0.0
3185,0.0
3186,0.0
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.0
3199,0.0
3200,0.0
3201,0.0
3202,0.0
3203,0.0
3204,0.0
3205,62.0
3206,62.0
3207,62.0
3208,62.0
3209,62.0
3210,62.0
3211,62.0
3212,61.0
3213,61.0
3214,61.0
3215,61.0
3216,61.0
3217,61.0
3218,61.0
3219,61.0
3220,64.0
3221,64.0
3222,64.0
3223,64.0
3224,64.0
3225,64.0
3226,64.0
3227,64.0
3228,64.0
3229,64.0
3230,63.0
3231,63.0
3232,63.0
3233,65.0
3234,65.0
3235,66.0
3236,66.0
3237,66.0
3238,66.0
3239,66.0
3240,66.0
3241,66.0
3242,66.0
3243,66.0
3244,66.0
3245,66.0
3246,66.0
3247,66.0
3248,66.0
3249,66.0
3250,66.0
3251,65.0
3252,65.0
3253,65.0
3254,65.0
3255,65.0
3256,65.0
3257,65.0
3258,65.0
3259,65.0
3260,66.0
3261,66.0
3262,66.0
3263,66.0
3264,66.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,0.0
3273,67.0
3274,67.0
3275,67.0
3276,68.0
3277,68.0
3278,68.0
3279,68.0
3280,68.0
3281,68.0
3282,68.0
3283,68.0
3284,68.0
3285,68.0
3286,68.0
3287,68.0
3288,66.0
3289,66.0
3290,66.0
3291,66.0
3292,64.0
3293,64.0
3294,64.0
3295,64.0
3296,64.0
3297,64.0
3298,64.0
3299,64.0
3300,65.0
3301,65.0
3302,65.0
3303,65.0
3304,65.0
3305,65.0
3306,65.0
3307,65.0
3308,66.0
3309,66.0
3310,66.0
3311,66.0
3312,61.0
3313,61.0
3314,61.0
3315,61.0
3316,66.0
3317,66.0
3318,66.0
3319,66.0
3320,66.0
3321,66.0
3322,66.0
3323,66.0
3324,66.0
3325,66.0
3326,66.0
3327,66.0
3328,64.0
3329,64.0
3330,64.0
3331,64.0
3332,64.0
3333,64.0
3334,64.0
3335,64.0
3336,64.0
3337,64.0
3338,64.0
3339,64.0
3340,64.0
3341,64.0
3342,64.0
3343,64.0
3344,62.0
3345,62.0
3346,61.0
3347,62.0
3348,62.0
3349,62.0
3350,62.0
3351,62.0
3352,62.0
3353,59.0
3354,59.0
3355,61.0
3356,61.0
3357,61.0
3358,61.0
3359,61.0
3360,61.0
3361,73.0
3362,73.0
3363,73.0
3364,73.0
3365,73.0
3366,73.0
3367,73.0
3368,66.0
3369,66.0
3370,66.0
3371,66.0
3372,66.0
3373,66.0
3374,66.0
3375,66.0
3376,68.0
3377,68.0
3378,68.0
3379,68.0
3380,69.0
3381,69.0
3382,69.0
3383,69.0
3384,69.0
3385,69.0
3386,69.0
3387,69.0
3388,68.0
3389,68.0
3390,68.0
3391,68.0
3392,68.0
3393,68.0
3394,68.0
3395,68.0
3396,68.0
3397,68.0
3398,65.0
3399,66.0
3400,66.0
3401,66.0
3402,68.0
3403,68.0
3404,61.0
3405,61.0
3406,61.0
3407,61.0
3408,61.0
3409,61.0
3410,61.0
3411,61.0
3412,61.0
3413,61.0
3414,61.0
3415,61.0
3416,61.0
3417,61.0
3418,61.0
3419,59.0
3420,59.0
3421,59.0
3422,59.0
3423,59.0
3424,59.0
3425,59.0
3426,59.0
3427,59.0
3428,59.0
3429,59.0
3430,59.0
3431,59.0
3432,59.0
3433,59.0
3434,59.0
3435,59.0
3436,59.0
3437,59.0
3438,59.0
3439,59.0
3440,59.0
3441,59.0
3442,59.0
3443,59.0
3444,57.0
3445,57.0
3446,57.0
3447,57.0
3448,57.0
3449,57.0
3450,57.0
3451,57.0
3452,57.0
3453,57.0
3454,57.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.0
3461,62.0
3462,62.0
3463,62.0
3464,62.0
3465,62.0
3466,62.0
3467,62.0
3468,61.0
3469,61.0
3470,61.0
3471,61.0
3472,61.0
3473,61.0
3474,61.0
3475,61.0
3476,64.0
3477,64.0
3478,64.0
3479,64.0
3480,64.0
3481,64.0
3482,64.0
3483,64.0
3484,64.0
3485,64.0
3486,63.0
3487,63.0
3488,63.0
3489,65.0
3490,65.0
3491,66.0
3492,66.0
3493,66.0
3494,66.0
3495,66.0
3496,66.0
3497,66.0
3498,66.0
3499,66.0
3500,66.0
3501,66.0
3502,66.0
3503,66.0
3504,66.0
3505,66.0
3506,66.0
3507,65.0
3508,65.0
3509,65.0
3510,65.0
3511,67.0
3512,67.0
3513,67.0
3514,67.0
3515,67.0
3516,68.0
3517,68.0
3518,68.0
3519,68.0
3520,68.0
3521,68.0
3522,68.0
3523,68.0
3524,68.0
3525,68.0
3526,68.0
3527,68.0
3528,66.0
3529,66.0
3530,66.0
3531,66.0
3532,64.0
3533,64.0
3534,64.0
3535,64.0
3536,64.0
3537,64.0
3538,64.0
3539,64.0
3540,65.0
3541,65.0
3542,65.0
3543,65.0
3544,65.0
3545,65.0
3546,65.0
3547,65.0
3548,66.0
3549,66.0
3550,66.0
3551,66.0
3552,66.0
3553,66.0
3554,66.0
3555,66.0
3556,66.0
3557,66.0
3558,69.0
3559,69.0
3560,69.0
3561,66.0
3562,66.0
3563,66.0
3564,64.0
3565,64.0
3566,64.0
3567,64.0
3568,69.0
3569,69.0
3570,67.0
3571,66.0
3572,66.0
3573,66.0
3574,64.0
3575,64.0
3576,65.0
3577,65.0
3578,65.0
3579,65.0
3580,65.0
3581,65.0
3582,65.0
3583,64.0
3584,64.0
3585,64.0
3586,64.0
3587,64.0
3588,64.0
3589,64.0
3590,64.0
3591,64.0
3592,64.0
3593,64.0
3594,63.0
3595,64.0
3596,64.0
3597,64.0
3598,64.0
3599,64.0
3600,64.0
3601,64.0
3602,64.0
3603,64.0
3604,59.0
3605,62.0
3606,59.0
3607,68.0
3608,68.0
3609,68.0
3610,68.0
3611,68.0
3612,68.0
3613,68.0
3614,68.0
3615,66.0
3616,66.0
3617,66.0
3618,64.0
3619,61.0
3620,61.0
3621,61.0
3622,61.0
3623,61.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.0
3629,0.0
3630,0.0
3631,0.0
3632,0.0
3633,0.0
3634,0.0
3635,0.0
3636,0.0
3637,0.0
3638,0.0
3639,0.0
3640,0.0
3641,0.0
3642,0.0
3643,0.0
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.0
3653,0.0
3654,0.0
3655,0.0
3656,0.0
3657,0.0
3658,73.0
3659,73.0
3660,73.0
3661,73.0
3662,73.0
3663,73.0
3664,74.0
3665,74.0
3666,74.0
3667,74.0
3668,74.0
3669,68.0
3670,68.0
3671,68.0
3672,73.0
3673,73.0
3674,71.0
3675,69.0
3676,69.0
3677,69.0
3678,66.0
3679,68.0
3680,65.0
3681,66.0
3682,66.0
3683,66.0
3684,68.0
3685,66.0
3686,68.0
3687,68.0
3688,69.0
3689,68.0
3690,68.0
3691,68.0
3692,66.0
3693,66.0
3694,66.0
3695,66.0
3696,66.0
3697,66.0
3698,65.0
3699,66.0
3700,66.0
3701,66.0
3702,69.0
3703,68.0
3704,68.0
3705,68.0
3706,66.0
3707,66.0
3708,65.0
3709,65.0
3710,65.0
3711,65.0
3712,0.0
3713,0.0
3714,0.0
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,69.0
3721,69.0
3722,71.0
3723,69.0
3724,69.0
3725,69.0
3726,68.0
3727,68.0
3728,66.0
3729,66.0
3730,65.0
3731,66.0
3732,66.0
3733,66.0
3734,66.0
3735,66.0
3736,66.0
3737,66.0
3738,66.0
3739,66.0
3740,66.0
3741,66.0
3742,66.0
3743,66.0
3744,65.0
3745,66.0
3746,66.0
3747,66.0
3748,68.0
3749,68.0
3750,68.0
3751,68.0
3752,68.0
3753,68.0
3754,68.0
3755,68.0
3756,68.0
3757,68.0
3758,68.0
3759,68.0
3760,66.0
3761,68.0
3762,68.0
3763,68.0
3764,69.0
3765,69.0
3766,71.0
3767,71.0
3768,73.0
3769,69.0
3770,69.0
3771,69.0
3772,66.0
3773,66.0
3774,66.0
3775,66.0
3776,68.0
3777,68.0
3778,68.0
3779,68.0
3780,71.0
3781,71.0
3782,73.0
3783,71.0
3784,74.0
3785,71.0
3786,71.0
3787,71.0
3788,68.0
3789,68.0
3790,68.0
3791,68.0
3792,0.0
3793,0.0
3794,0.0
3795,0.0
3796,0.0
3797,0.0
3798,0.0
3799,0.0
3800,0.0
3801,0.0
3802,0.0
3803,0.0
3804,0.0
3805,0.0
3806,0.0
3807,0.0
3808,0.0
3809,0.0
3810,0.0
3811,0.0
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
